"","ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"10489",129771,"A. Joshua ""Josh"" West","Male",27,207,105,"Great Britain","GBR","2004 Summer",2004,"Summer","Athina","Rowing","Rowing Men's Coxed Eights","None"
"10490",129771,"A. Joshua ""Josh"" West","Male",31,207,105,"Great Britain","GBR","2008 Summer",2008,"Summer","Beijing","Rowing","Rowing Men's Coxed Eights","Silver"
"10491",129772,"Kieran Martin West","Male",22,204,100,"Great Britain","GBR","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Men's Coxed Eights","Gold"
"10492",129772,"Kieran Martin West","Male",26,204,100,"Great Britain","GBR","2004 Summer",2004,"Summer","Athina","Rowing","Rowing Men's Coxed Eights","None"
"10493",129773,"Lawrence Kingsley ""Laurie"" West","Male",25,175,70,"Canada","CAN","1956 Summer",1956,"Summer","Melbourne","Rowing","Rowing Men's Coxed Eights","Silver"
"10494",129774,"Leslie George ""Les"" West","Male",24,178,70,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Cycling","Cycling Men's Road Race, Individual","None"
"10495",129775,"Levon Fairchild ( -Ivan) West (-Dmitri)","Male",32,175,70,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Painting, Unknown Event","None"
"10496",129775,"Levon Fairchild ( -Ivan) West (-Dmitri)","Male",32,175,70,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Painting, Unknown Event","None"
"10497",129775,"Levon Fairchild ( -Ivan) West (-Dmitri)","Male",32,175,70,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Painting, Unknown Event","None"
"10498",129775,"Levon Fairchild ( -Ivan) West (-Dmitri)","Male",32,175,70,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Painting, Unknown Event","None"
"10499",129776,"Michael ""Mike"" West","Male",19,191,77,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 100 metres Backstroke","Bronze"
"10500",129776,"Michael ""Mike"" West","Male",19,191,77,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 200 metres Backstroke","None"
"10501",129776,"Michael ""Mike"" West","Male",19,191,77,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 4 x 100 metres Medley Relay","Silver"
"10502",129777,"Ronald Albert ""Ron"" West","Male",34,175,70,"Great Britain","GBR","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's 10 kilometres Walk","None"
"10503",129778,"Sommer Violet West","Female",22,172,68,"Canada","CAN","2000 Summer",2000,"Summer","Sydney","Softball","Softball Women's Softball","None"
"10504",129779,"Stanley Robert ""Stan"" West","Male",23,175,70,"Great Britain","GBR","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's High Jump","None"
"10505",129780,"Taribo West","Male",22,186,87,"Nigeria","NGR","1996 Summer",1996,"Summer","Atlanta","Football","Football Men's Football","Gold"
"10506",129781,"Terence Henry ""Terry"" West","Male",25,182,69,"Great Britain","GBR","1964 Summer",1964,"Summer","Tokyo","Cycling","Cycling Men's Road Race, Individual","None"
"10507",129782,"Travis West","Male",25,170,74,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Wrestling","Wrestling Men's Welterweight, Greco-Roman","None"
"10508",129783,"Tucker West","Male",18,185,79,"United States","USA","2014 Winter",2014,"Winter","Sochi","Luge","Luge Men's Singles","None"
"10509",129784,"Wariboko West","Male",22,175,66,"Nigeria","NGR","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Men's Long Jump","None"
"10510",129785,"William West","Male",28,187,83,"Scram","CAN","1960 Summer",1960,"Summer","Roma","Sailing","Sailing Mixed Two Person Keelboat","None"
"10511",129785,"William West","Male",32,187,83,"Glisten","CAN","1964 Summer",1964,"Summer","Tokyo","Sailing","Sailing Mixed Two Person Keelboat","None"
"10512",129786,"William Whitehead West, Jr.","Male",32,175,70,"United States","USA","1920 Summer",1920,"Summer","Antwerpen","Equestrianism","Equestrianism Men's Jumping, Individual","None"
"10513",129786,"William Whitehead West, Jr.","Male",32,175,70,"United States","USA","1920 Summer",1920,"Summer","Antwerpen","Equestrianism","Equestrianism Men's Three-Day Event, Individual","None"
"10514",129786,"William Whitehead West, Jr.","Male",32,175,70,"United States","USA","1920 Summer",1920,"Summer","Antwerpen","Equestrianism","Equestrianism Men's Three-Day Event, Team","None"
"10515",129787,"William J. West","Male",25,175,70,"Great Britain","GBR","1908 Summer",1908,"Summer","London","Wrestling","Wrestling Men's Light-Heavyweight, Greco-Roman","None"
"10516",129787,"William J. West","Male",25,175,70,"Great Britain","GBR","1908 Summer",1908,"Summer","London","Wrestling","Wrestling Men's Heavyweight, Freestyle","None"
"10517",129788,"Jacob Gustaf Ferdinand Westberg","Male",26,175,70,"Sweden","SWE","1912 Summer",1912,"Summer","Stockholm","Athletics","Athletics Men's Marathon","None"
"10518",129789,"Anna Karolina Westberg","Female",22,184,78,"Sweden","SWE","2000 Summer",2000,"Summer","Sydney","Football","Football Women's Football","None"
"10519",129789,"Anna Karolina Westberg","Female",26,184,78,"Sweden","SWE","2004 Summer",2004,"Summer","Athina","Football","Football Women's Football","None"
"10520",129790,"Marinus ""Mario"" Westbroek","Male",19,184,73,"Netherlands","NED","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Men's 100 metres","None"
"10521",129790,"Marinus ""Mario"" Westbroek","Male",19,184,73,"Netherlands","NED","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Men's 4 x 400 metres Relay","None"
"10522",129791,"Peter Jonathan Westbrook","Male",24,175,73,"United States","USA","1976 Summer",1976,"Summer","Montreal","Fencing","Fencing Men's Sabre, Individual","None"
"10523",129791,"Peter Jonathan Westbrook","Male",24,175,73,"United States","USA","1976 Summer",1976,"Summer","Montreal","Fencing","Fencing Men's Sabre, Team","None"
"10524",129791,"Peter Jonathan Westbrook","Male",32,175,73,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Fencing","Fencing Men's Sabre, Individual","Bronze"
"10525",129791,"Peter Jonathan Westbrook","Male",32,175,73,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Fencing","Fencing Men's Sabre, Team","None"
"10526",129791,"Peter Jonathan Westbrook","Male",36,175,73,"United States","USA","1988 Summer",1988,"Summer","Seoul","Fencing","Fencing Men's Sabre, Individual","None"
"10527",129791,"Peter Jonathan Westbrook","Male",36,175,73,"United States","USA","1988 Summer",1988,"Summer","Seoul","Fencing","Fencing Men's Sabre, Team","None"
"10528",129791,"Peter Jonathan Westbrook","Male",40,175,73,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Fencing","Fencing Men's Sabre, Team","None"
"10529",129791,"Peter Jonathan Westbrook","Male",44,175,73,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Fencing","Fencing Men's Sabre, Individual","None"
"10530",129791,"Peter Jonathan Westbrook","Male",44,175,73,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Fencing","Fencing Men's Sabre, Team","None"
"10531",129792,"Russell Westbrook, Jr.","Male",23,191,85,"United States","USA","2012 Summer",2012,"Summer","London","Basketball","Basketball Men's Basketball","Gold"
"10532",129793,"James Allen ""Jim"" Westby","Male",26,183,82,"United States","USA","1964 Winter",1964,"Winter","Innsbruck","Ice Hockey","Ice Hockey Men's Ice Hockey","None"
"10533",129794,"David Guy Westcott","Male",27,174,70,"Great Britain","GBR","1984 Summer",1984,"Summer","Los Angeles","Hockey","Hockey Men's Hockey","Bronze"
"10534",129795,"Scott Westcott","Male",40,179,64,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's Marathon","None"
"10535",129796,"Klaus Westebbe","Male",22,184,92,"West Germany","FRG","1972 Summer",1972,"Summer","Munich","Handball","Handball Men's Handball","None"
"10536",129797,"Monica Viola Westn (-Rydn)","Female",26,175,62,"Sweden","SWE","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Women's 400 metres Hurdles","None"
"10537",129798,"Anke Westendorf (-Maukel)","Female",22,178,67,"East Germany","GDR","1976 Summer",1976,"Summer","Montreal","Volleyball","Volleyball Women's Volleyball","None"
"10538",129798,"Anke Westendorf (-Maukel)","Female",26,178,67,"East Germany","GDR","1980 Summer",1980,"Summer","Moskva","Volleyball","Volleyball Women's Volleyball","Silver"
"10539",129799,"Pamela ""Pam"" Westendorf (-Marshall)","Female",20,173,72,"Australia","AUS","1980 Summer",1980,"Summer","Moskva","Rowing","Rowing Women's Coxed Fours","None"
"10540",129800,"Uwe Westendorf","Male",22,169,74,"East Germany","GDR","1988 Summer",1988,"Summer","Seoul","Wrestling","Wrestling Men's Welterweight, Freestyle","None"
"10541",129801,"Alexandra Valerie ""Alex"" Wester","Female",22,180,64,"Germany","GER","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's Long Jump","None"
"10542",129802,"August ""Gus"" Wester, Jr.","Male",22,175,70,"United States","USA","1904 Summer",1904,"Summer","St. Louis","Wrestling","Wrestling Men's Bantamweight, Freestyle","Silver"
"10543",129803,"Hubert Wester","Male",27,165,65,"Aruba","ARU","1988 Summer",1988,"Summer","Seoul","Boxing","Boxing Men's Light-Welterweight","None"
"10544",129804,"Karl Ivar Wester","Male",31,175,70,"Sweden","SWE","1924 Summer",1924,"Summer","Paris","Shooting","Shooting Men's Free Rifle, 400, 600 and 800 metres, Team","None"
"10545",129805,"Lina Teresia Wester","Female",21,170,65,"Sweden","SWE","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey Women's Ice Hockey","None"
"10546",129806,"Oscar Wilde Wester","Male",18,184,73,"Sweden","SWE","2014 Winter",2014,"Winter","Sochi","Freestyle Skiing","Freestyle Skiing Men's Slopestyle","None"
"10547",129807,"Tess Wester","Female",23,178,70,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Handball","Handball Women's Handball","None"
"10548",129808,"Ina ""Angie"" Wester-Krieg","Female",27,165,57,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 200 metres Butterfly","None"
"10549",129809,"Britt Annica Westerberg (Gustafsson-)","Female",39,174,64,"Sweden","SWE","1992 Summer",1992,"Summer","Barcelona","Equestrianism","Equestrianism Mixed Dressage, Individual","None"
"10550",129809,"Britt Annica Westerberg (Gustafsson-)","Female",39,174,64,"Sweden","SWE","1992 Summer",1992,"Summer","Barcelona","Equestrianism","Equestrianism Mixed Dressage, Team","None"
"10551",129810,"Axel Bo Bernhardt Stensson Westerberg","Male",22,175,70,"Ilderim","SWE","1936 Summer",1936,"Summer","Berlin","Sailing","Sailing Mixed 8 metres","None"
"10552",129811,"Gustaf Adolf Westerberg","Male",24,175,70,"Sweden","SWE","1908 Summer",1908,"Summer","London","Cycling","Cycling Men's Tandem Sprint, 2,000 metres","None"
"10553",129811,"Gustaf Adolf Westerberg","Male",24,175,70,"Sweden","SWE","1908 Summer",1908,"Summer","London","Cycling","Cycling Men's 20 kilometres","None"
"10554",129811,"Gustaf Adolf Westerberg","Male",24,175,70,"Sweden","SWE","1908 Summer",1908,"Summer","London","Cycling","Cycling Men's 100 kilometres","None"
"10555",129812,"Karl Martin Westerberg","Male",40,175,70,"Sweden","SWE","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Architecture, Designs For Town Planning","None"
"10556",129813,"Stellan ke Westerdahl","Male",36,191,88,"Sweden","SWE","1972 Summer",1972,"Summer","Munich","Sailing","Sailing Mixed Two Person Keelboat","Silver"
"10557",129814,"Bjrn Westergaard","Male",33,175,70,"Denmark","DEN","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing Men's One Person Dinghy","None"
"10558",129815,"Stig Westergaard","Male",28,190,97,"Denmark","DEN","1992 Summer",1992,"Summer","Barcelona","Sailing","Sailing Men's One Person Dinghy","None"
"10559",129815,"Stig Westergaard","Male",32,190,97,"Denmark","DEN","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing Mixed Three Person Keelboat","None"
"10560",129816,"Eero Ari Herbert Westergrd","Male",24,170,64,"Finland","FIN","1972 Summer",1972,"Summer","Munich","Shooting","Shooting Mixed Skeet","None"
"10561",129816,"Eero Ari Herbert Westergrd","Male",28,170,64,"Finland","FIN","1976 Summer",1976,"Summer","Montreal","Shooting","Shooting Mixed Skeet","None"
"10562",129816,"Eero Ari Herbert Westergrd","Male",32,170,64,"Finland","FIN","1980 Summer",1980,"Summer","Moskva","Shooting","Shooting Mixed Skeet","None"
"10563",129817,"Bo ke Westergren","Male",18,174,66,"Sweden","SWE","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None"
"10564",129817,"Bo ke Westergren","Male",18,174,66,"Sweden","SWE","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 100 metres Butterfly","None"
"10565",129817,"Bo ke Westergren","Male",18,174,66,"Sweden","SWE","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None"
"10566",129818,"Carl Oscar Westergren","Male",24,175,70,"Sweden","SWE","1920 Summer",1920,"Summer","Antwerpen","Wrestling","Wrestling Men's Middleweight, Greco-Roman","Gold"
"10567",129818,"Carl Oscar Westergren","Male",28,175,70,"Sweden","SWE","1924 Summer",1924,"Summer","Paris","Wrestling","Wrestling Men's Light-Heavyweight, Greco-Roman","Gold"
"10568",129818,"Carl Oscar Westergren","Male",28,175,70,"Sweden","SWE","1924 Summer",1924,"Summer","Paris","Wrestling","Wrestling Men's Light-Heavyweight, Freestyle","None"
"10569",129818,"Carl Oscar Westergren","Male",32,175,70,"Sweden","SWE","1928 Summer",1928,"Summer","Amsterdam","Wrestling","Wrestling Men's Light-Heavyweight, Greco-Roman","None"
"10570",129818,"Carl Oscar Westergren","Male",36,175,70,"Sweden","SWE","1932 Summer",1932,"Summer","Los Angeles","Wrestling","Wrestling Men's Heavyweight, Greco-Roman","Gold"
"10571",129819,"Frans Oskar Westergren","Male",34,175,70,"Sweden","SWE","1948 Summer",1948,"Summer","London","Wrestling","Wrestling Men's Welterweight, Freestyle","None"
"10572",129820,"Johan Isaac Westergren","Male",24,175,70,"Sweden","SWE","1900 Summer",1900,"Summer","Paris","Athletics","Athletics Men's 60 metres","None"
"10573",129820,"Johan Isaac Westergren","Male",24,175,70,"Sweden","SWE","1900 Summer",1900,"Summer","Paris","Athletics","Athletics Men's 100 metres","None"
"10574",129821,"Malin Westerheim","Female",18,180,75,"Norway","NOR","2012 Summer",2012,"Summer","London","Shooting","Shooting Women's Air Rifle, 10 metres","None"
"10575",129821,"Malin Westerheim","Female",18,180,75,"Norway","NOR","2012 Summer",2012,"Summer","London","Shooting","Shooting Women's Small-Bore Rifle, Three Positions, 50 metres","None"
"10576",129821,"Malin Westerheim","Female",22,180,75,"Norway","NOR","2016 Summer",2016,"Summer","Rio de Janeiro","Shooting","Shooting Women's Air Rifle, 10 metres","None"
"10577",129821,"Malin Westerheim","Female",22,180,75,"Norway","NOR","2016 Summer",2016,"Summer","Rio de Janeiro","Shooting","Shooting Women's Small-Bore Rifle, Three Positions, 50 metres","None"
"10578",129822,"Lisa Laetitia Westerhof","Female",22,167,56,"Netherlands","NED","2004 Summer",2004,"Summer","Athina","Sailing","Sailing Women's Two Person Dinghy","None"
"10579",129822,"Lisa Laetitia Westerhof","Female",30,167,56,"Netherlands","NED","2012 Summer",2012,"Summer","London","Sailing","Sailing Women's Two Person Dinghy","Bronze"
"10580",129823,"Marieke Aleida Westerhof","Female",21,186,75,"Netherlands","NED","1996 Summer",1996,"Summer","Atlanta","Rowing","Rowing Women's Coxed Eights","None"
"10581",129823,"Marieke Aleida Westerhof","Female",26,186,75,"Netherlands","NED","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Women's Coxed Eights","Silver"
"10582",129824,"Charles Edward Westerholm, Jr.","Male",30,163,70,"United States","USA","1928 Summer",1928,"Summer","Amsterdam","Cycling","Cycling Men's Road Race, Individual","None"
"10583",129825,"David I. Westerhout","Male",44,186,86,"Zimbabwe","ZIM","1980 Summer",1980,"Summer","Moskva","Shooting","Shooting Mixed Rapid-Fire Pistol, 25 metres","None"
"10584",129826,"Max Westerkamp","Male",23,175,70,"Netherlands","NED","1936 Summer",1936,"Summer","Berlin","Hockey","Hockey Men's Hockey","Bronze"
"10585",129827,"Pr Marcus Westerlind","Male",26,180,64,"Sweden","SWE","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing Men's Two Person Dinghy","None"
"10586",129828,"Edvard Vilhelm Westerlund","Male",23,174,77,"Finland","FIN","1924 Summer",1924,"Summer","Paris","Wrestling","Wrestling Men's Middleweight, Greco-Roman","Gold"
"10587",129828,"Edvard Vilhelm Westerlund","Male",27,174,77,"Finland","FIN","1928 Summer",1928,"Summer","Amsterdam","Wrestling","Wrestling Men's Lightweight, Greco-Roman","Bronze"
"10588",129828,"Edvard Vilhelm Westerlund","Male",35,174,77,"Finland","FIN","1936 Summer",1936,"Summer","Berlin","Wrestling","Wrestling Men's Light-Heavyweight, Greco-Roman","None"
"10589",129829,"Emil Aleksander Westerlund","Male",25,175,70,"Finland","FIN","1912 Summer",1912,"Summer","Stockholm","Wrestling","Wrestling Men's Middleweight A, Greco-Roman","None"
"10590",129829,"Emil Aleksander Westerlund","Male",33,175,70,"Finland","FIN","1920 Summer",1920,"Summer","Antwerpen","Wrestling","Wrestling Men's Light-Heavyweight, Freestyle","None"
"10591",129830,"Ernst Theodor Georgsson Westerlund","Male",50,175,70,"Raili","FIN","1948 Summer",1948,"Summer","London","Sailing","Sailing Mixed 6 metres","None"
"10592",129830,"Ernst Theodor Georgsson Westerlund","Male",54,175,70,"Ralia","FIN","1952 Summer",1952,"Summer","Helsinki","Sailing","Sailing Mixed 6 metres","Bronze"
"10593",129831,"Karl Mauritz ""Kalle"" Westerlund","Male",26,175,70,"Finland","FIN","1924 Summer",1924,"Summer","Paris","Wrestling","Wrestling Men's Lightweight, Greco-Roman","Bronze"
"10594",129832,"Gerhardus Bernardus Josephus ""Gerard"" Westermann","Male",47,175,70,"Netherlands","NED","1928 Summer",1928,"Summer","Amsterdam","Art Competitions","Art Competitions Mixed Painting, Paintings","None"
"10595",129832,"Gerhardus Bernardus Josephus ""Gerard"" Westermann","Male",47,175,70,"Netherlands","NED","1928 Summer",1928,"Summer","Amsterdam","Art Competitions","Art Competitions Mixed Painting, Paintings","None"
